140,Up for Grabs (Multi-Joy)
140,Zahlen Raten
141,Computer Adventure
141,Crypts of Egypt
141,Final Legacy
141,Hickory Dickory Dock
141,Highrise
141,Jigsaws - Anne Hathaway's Cottage
141,Jigsaws - Arc de Triomphe
141,Jigsaws - Bavarian Castle
141,Jigsaws - Colosseum
141,Jigsaws - Parthenon
141,Jigsaws - Tower Bridge
141,Jigsaws - Tower of London
141,Jigsaws - Windsor Castle
141,Omega
141,Sidewinder
142,Air Strike
142,Alien Ambush
142,ATC - Air Traffic Controller
142,Baa Baa Black Sheep
142,Bomb Fusion
142,Dark Star
142,Jaw Breaker
142,Porky's
142,Screwlight
142,See-Saw Scramble
142,Snowball
142,Space Invaders (5200)
142,Speedway Blast
142,Sperm Invaders
142,Star Base Fighter
143,Aquatron
143,Attack of the Mutant Camels (HesWare)
143,Challenge 5
143,Checkers
143,Crypto - Gram
143,Delight Boulder Dash 2
143,Munsiepede 2
143,Numblines
143,Odwracanka
143,Othello
143,Powerpath
143,Ship
144,Cloudburst
144,Count Down (Micro Value)
144,Defend
144,Gridwars
144,Mengcop
144,Miecze Valdgira
144,Piekielko
144,Ringmaster
144,Super Yahtsee
144,Yahtzee
145,Atomia
145,Billiards
145,Cybernome
145,Gorgon
145,Greenout
145,Kalah
145,Kitten
145,Pairs
145,Robbo Bubu
145,Scooter
145,Show Down
145,Slip
145,Unicum
146,Empire of the Over-Mind
146,Janosik
146,Robbo KMD
146,Sentinel
146,Serpentine
146,Sprong
146,Tagalon
147,Black Hole
147,Blackjack
147,Capture the Flag (Brad Timmins)
147,Cavernia
147,Climber
147,Dateline Titanic
147,Konik szachowy
147,Lasertraz
147,Periscope Up
147,Space Pussies
147,Speedbirds
148,Airline
148,BGM
148,Bumper !
148,Coco-Notes
148,Crockford's Trench
148,Sevens
148,Terminator Dash
148,Typo Attack
148,Vegas Jackpot
149,1 Million B.C.
149,Backgammon
149,Circus
149,Cocktail Backgammon
149,Medieval Era
149,Robbo PanDino
149,Robbo PanDino 2
149,Robbo Simi
149,Thunder Ball
149,Venus Voyager 2
150,California Run
150,Robbo 20 MB A
150,Robbo 20 MB B
150,Robbo 20 MB C
150,The Moreby Jewels
150,The Underworld II
150,Top Gun
150,Wumpus Hunter
150,Zeta Affair
150,Zipper
151,Piekielko (Title Version)
151,Sentinel I
151,Ski Run
151,Sneak Attack
151,Spaceball (PCS)
151,Stardate 4001
151,Tiger Hunters
151,Track Attack
151,Trolls and Tribulations
151,Tube Baddies
152,Reactor Five
152,Rescue Mission Phase 2
152,Scramble Fighter
152,Silicon Dreams Part 1 - Snowball (Text Only)
152,Sir Pacman
152,Softball
152,Space Shuttle - A Journey into Space
152,Starship
153,Diego Dash 01
153,Diego Dash 02
153,Diego Dash 03
153,Keno
153,Quick Step
153,Rampage !
153,Rescue Mission
153,The Tail of Beta Lyrae (Intro Version)
153,Time and Magik Part 3 - Price of Magik
154,Magic III
154,Modem Magic
154,Money Hungry
154,Mouse Party
154,Mysterious Adventure No. 4 'Arrow of Death (Pt.2)'
154,Pong (Robert Champagne)
154,Rychle Sipy
154,Starbrite BBS
154,Star Maze
154,The Underworld
155,Diego Dash 04
155,Hot Rod Raider
155,Moon Lover
155,Mordon's Quest
155,Nibbler
155,One for the Road
155,Oranges and Lemons
155,Peanut Butter Panic
155,Pharaoh's Revenge
155,Pinball Monster
156,Diego Dash 05
156,Heathcliff - Fun with Spelling
156,Hollywood Medieval
156,Juggles' House
156,Juggles' Rainbow
156,Kick Off
156,Knights and Wizards
156,Knights of the Round Table
156,Pakmans Brothers Revenge
156,Pegasus
156,Wizards and Dragons
157,Drutt
157,Headbanger
157,Joe Blade II (Title Version)
157,Las Vegas Casino
157,Lunar Outpost
157,Magic World
157,Pipeline
157,Wizard of ID's Wiztype
158,Astro Blaster
158,Billy Raster Blaster
158,Cosmos
158,Master Blaster
158,Minute Magic (Color Version)
158,The Best Game
159,Affenjagd
159,F-15 Strike Eagle
159,Joe Blade II
159,Lov Opic
159,Pac Munch Jr.
159,The Secret Diary of Adrian Mole - Part 1
159,The Secret Diary of Adrian Mole - Part 2
159,Thunderfox
160,Dance Fantasy
160,Duellin' Droid
160,FOURbyFOUR Square
160,Game of Live !
160,Head over Heels
160,Marinus
160,Snooker (Thorn EMI Video Programmes Ltd.)
160,The Secret Diary of Adrian Mole - Part 3
160,The Secret Diary of Adrian Mole - Part 4
161,Demon Ball
161,Dinky - Do
161,Dr. Livingston
161,E-Racer
161,Exchange
161,Golf Challenge
161,Gomoku III
161,Monster Maze
161,Robot Knights
161,Star Wars
161,Warp Zone
162,Crazy Kicker
162,Death Zone
162,Double Trouble
162,Dr. Boom !
162,Durtle Pinball
162,Galactic !
163,3-D Noughts & Crosses
163,Adventure 6: 'Strange Odyssey' (Text Only)
163,Amazing Maze
163,Astra Phantasm
163,Cargar
163,Countdown (Text Adventure)
163,Dr. Download
163,Egypt Ball !
163,Grow - Worm
163,Gumby Ball
163,Gun Boat
164,Adventure 8: 'Pyramid of Doom' (Text Only)
164,Adventure 9: 'Ghost Town' (Text Only)
164,Dwie Wieze
164,Evader
164,Galactic Empire
164,Paul's Dr. Waco
165,"Adventure 10: 'Savage Island, Part I' (Text Only)"
165,Adventure 12: 'The Golden Voyage' (Text Only)
165,Ardy the Aardvark
165,Astro Chase
165,Brian Oliva's North Shore Amisball
165,Courting Crickets
165,Five Card Stud Poker
165,Grab an Apple
165,Starbase 13
165,The Ninja Master
165,Trust
166,Alien Bugs
166,Arkanoid III
166,David's Midnight Magic II
166,Grand Prix Simulator
166,Jewels of Darkness Part 2 - Adventure Quest (Text)
166,Moon Patrol III
167,Alchemia
167,Atlantis Revenge
167,Fantastic Soccer
167,Fruit Machine Simulator
167,Rogue
167,Speed Ace
168,Jocky Wilson's Compendium of Darts
168,Mountain Bike
168,Nucleus
168,On Cue Pool 87
168,Spellbound (Title Version)
169,Frank and Mark (Intro Version)
169,Nalot
169,Protector (Mastertronic)
169,Rajd
169,Robbo Lucky
169,Robbo Lucky 2
169,Robbo NK
169,Vanadium
170,Barbarian
170,Crazy Quader
170,Cygnus X1
170,Czaszki
170,Honky
170,Revenge of the mutant Camels
171,Alien Encounter
171,Gold Hunter
171,Mad Stone
171,Monster Hunt
171,Panik
171,Space Rider
171,Speed Zone
171,The Zeta Bomb
172,Exploding Wall
172,Galaxi Barkonid
172,Matta Blatta
172,Rycerz
172,Stargate
172,Tanium
172,The Laser Robot
173,Bombay (Demoversion)
173,Dianes Magic Game
173,Mr. Proper
173,Plot's
173,Superman III
173,Thrust (Title Version)
173,Zero War
173,Zumbaja
174,Crack - Up !
174,Death Races
174,Hot Wheel
174,Jaskiniowiec (Demo)
174,Lemmings Prevision
174,Olki
174,Robal
174,Robbo Demo
174,Solltaire
175,Dark Chambers
175,Defensor
175,Pack Man
175,Race in Space
175,Raszyn 1809
175,Slime
175,Soccer
175,Znajdz i Zabij 1
176,Barnyard Blaster (130 XE)
176,Forkidz Dash 01
176,Forkidz Dash 02
176,Kenny Dalglish Soccer Manager
176,Shaft Raider
176,Whoops !
177,Airball (320 XE)
177,Axis Assassin
177,Bigfoot
177,Black Hawk
177,Chisler
177,Naturix
177,Taifun
178,Advanced Pinball Simulator
178,Air Attack
178,Ballblaster
178,Exit Watch
178,Grunwald 1410
178,Malpass the Asteroid Mines
178,Rzekotka
178,Soccer (Thorn EMI Video)
179,Guard
179,Hats
179,Knobs and Knockers
179,Technus - Technologic Soldier
180,Another World
180,Dredis
180,Mission Zircon
180,Pyramid
180,Smurf Hunting
180,Trisz Divinis
181,Artefakt Przodkow
181,Aztec (Cheat Version)
181,Cityhawk
181,Heli Killer
181,Matrix
181,Rucu
181,Wyprawy Kupca
182,Balloon Capers
182,Computer Acquire
182,Gunfighter
182,Kolo Fortuny 2
182,Missmind II -Ania-
182,The Wall (Hiassoft)
182,Tiny Pong+
182,Topless Tina
182,Warsaw Robbo II
183,Logic Games
183,Msciciel
183,Skoczek
183,Speed Fox
183,Tarkus and the Crystal of Fear
183,Tarkus and the Orbs of Doom
183,Terror House
183,Test Drive
184,Chromatics
184,Doofy
184,Fire Power
184,Four in Order
184,Gangway
184,Gold Mine
184,Kernaw
184,Mental Age
185,Crix
185,Dawn of Civilization
185,Humanoid
185,Loco Motion
185,Magic Dimension
185,Mr. Robot II
186,Castles of Confusion
186,Cosmic Pirate
186,Destroyers
186,Jetix
186,Leben
186,NATO Commander
187,Ksiaze
187,Laser Squadron
187,Leapster
187,Math Mileage
187,Missile Action
187,Outris
187,Pruters
187,Robocop
187,Valgus 2
188,Hunch Back
188,Mine Sweeper
188,Plot
188,Rampage
188,Slingshot
188,Star Sentry
188,The Glasnost Game !
189,Alex
189,Blockbuster (APX)
189,Castle Top
189,Commodore - Invaders !!!
189,Flip
189,Greener Than You Think !
189,Krampfstern Becnactica
189,Super Ball II
189,The Champion
190,Erosion
190,Force of Four
190,Kampfstern Galactica
190,Multi-Dash
190,The SDI I Adventure
190,The Stonetime People
190,Turf-Form
190,Zoltan Escape
191,Das Sylvester Adventure
191,Daylight Robbery
191,Die Ostfront 1941
191,Miniature Golf
191,Moria !
191,Polaris
191,Quasimodo (1985)
191,Sky Warrior
191,Tank Battle (Harald Siegmund)
191,Tilt
191,Tommingi
192,Bomb Blast It !
192,Dawn Raider
192,Pothole Pete
192,Progolf
192,Titan
192,Zeus (Intro-Version)
193,Barahir (Intro-Version)
193,Beneath Apple Manor
193,Posthelper
194,Atomova Katedrala
194,Big Bird's Funhouse
194,Boulder Dash VI
194,Close Assault
194,Jewels of Darkness Part 1 - Colossal Adventure (Text)
194,Sea Dragon (Title Version)
194,Video Poker
195,Alphabet Maze
195,Banzai
195,Cave Man
195,Curse of Crowley Manor
195,Jewels of Darkness Part 3 - Dungeon Adventure (Text)
195,Robbo Konstruktor (Cassette)
195,San Francisco 1906
195,Space War II
195,Tank Battle
196,Dangerous Street
196,Gunhead
196,Magnetit
196,Predator
196,Spooky Castle
196,Strike Force
197,Battle Tank
197,Bomber (A. Reeve)
197,Cervi
197,Draconus III
197,Draconus IV
197,Dynakillers Unchained
197,Multris
197,Volleyball
198,Arkanoid II (Pink Softhard)
198,B-1 Nuclear Bomber
198,Baseball
198,Bombay
198,Break Out
198,Jaffar (Title Version)
198,Ra
198,Replugged
198,Space Hunt
199,Baby Dash
199,Hard Hat Mack (B/W Version)
199,Q*bert
200,Classic
200,Cobra Raccce.. !
200,Demon
200,Ja-Jo
200,Logik
200,Magnex
200,Missing: One Droid
200,Pamiec
200,Qix
200,Speed Ball
201,Arkanoid II (Title Version)
201,Avalanche (Atari)
201,Emulator
201,Kowboj
201,Melt Down
201,Mixtrood
201,Nu Pogodi !
201,Ruleta
201,Strzelania
201,Tutankham
201,Zamek Londyn
202,Bandit Boulder Dash 2
202,Bandit Boulder Dash 3
202,Bandit Boulder Dash 15
202,Bandit Boulder Dash 16
202,Bandit Boulder Dash 52
202,Bandit Boulder Dash 54
202,Boulder Dash VII
202,Boulder Dash VIII
203,Bandit Boulder Dash 1
203,Bandit Boulder Dash 17
203,Bandit Boulder Dash 18
203,Bandit Boulder Dash 53
203,Battle Ships (B/W Version)
203,Crillion
203,Rush Hour
203,Zero War (Title Version)
204,Atartris II
204,Cecil II
204,Cementerio
204,Checker King
204,"Donkey Kong Junior (Enhanced, Title Version)"
204,Fatal Connection
204,Fighter
204,Kvadryk
204,Mirax Force (Title Version)
204,Shuttle Intercept
204,Yahtzee !
205,Flying Tigers
205,Gabi
205,Hypnotic Land
205,Kick Off (Title Version)
205,Knicker-Bockers
205,Rainstorm
206,Death by Solitaire
206,Kamikaze
206,Laserbase
206,Laser Hawk (Title Version)
206,Learning with Leeper
206,Light Races
206,Mastermatch
206,Oh Frankie
206,Robbo ver. II
206,Robbo SWS-14
207,Market Blitz
207,Mercenary - Escape from Targ
207,Mission on Thunderhead
207,Nexus
207,Roll 'em !
207,Super Huey (Title Version)
208,Magic of Words
208,Mega Blaster
208,Mickey goes Hiking
208,Napoleon at Waterloo
208,Nightmare Reflections
208,Panic Express (Title Version)
208,Raid over Walsall
208,The Castle of Cire - Nampahc
208,The Pirate !!
209,Crystal Crisis
209,Rescue Adventure
209,Shoot em Up
209,Snooker (Title Version)
209,Space Wars
209,Trencheon
209,Tretis
209,Xevious (Title Version)
209,Zaxxon (Title Version)
210,Jinks
210,Space Gunner
210,Yahtman
210,Zybex II (National Soft)
210,Zybex III
211,Blok-Head
211,Disc Hopper
211,Frank the Fruit Fiend
211,Fruit Pickin
211,Knight for a Day
211,Mutant Bats
211,Operation Crossroads
211,Raid on Gravitron (Title Version)
211,Rocketball
212,Adventure 15: 'The Treasure of Andromeda' (Text Only)
212,Fred (Title Version)
212,Gigablast
212,Knight Orc
212,Orb
212,Pong (Gary Domrow)
212,Unicorn Horn
213,Bandit Boulder Dash 7
213,Bandit Boulder Dash 8
213,Bandit Boulder Dash 9
213,Lancelot
213,Starblade (Title Version)
213,Symbolism
214,Bandit Boulder Dash 10
214,Bandit Boulder Dash 11
214,Bandit Boulder Dash 12
214,Bandit Boulder Dash 13
214,Chaos
214,Gnome Ranger
214,Street Attack
215,Culmins
215,Hot Blocks
215,Math Terminator
215,Max
215,Red Sky
215,Roulette Simulator
215,Ruff and Reddy (Title Version)
215,Target Practice
215,Tetris
215,The Survivors
216,"Adventure 11: 'Savage Island, Part II' (Text Only)"
216,Brik Bat
216,Plop
216,The Eidolon (130 XE)
216,Warlords
217,3d24
217,Modern Art Pinball
217,Odin (Title Version)
217,Pong (Mirage)
217,Snap II
218,Fatum (Intro Version)
218,Jumping Jacks Big Adventure
218,Ketchup
218,Lethal Weapon
218,Pong II
218,The World of Pleasure
219,Mongoose
219,Nightraiders (Title Version)
219,Parsec XL
219,Preppie ! (Title Version)
219,Sea Fighter
219,Tekblast
220,Air Rescue
220,Asteroids II
220,Four in a Row
220,Life in the Fast Lane
220,Misja
220,Mysterious Adventure No. 6 'Circus'
220,Ratapede
220,Revenge of 'V'
220,Taipei XL
220,The Warsaw Tetris
221,Ace Dribbler & The Roadhogs
221,FreeCell XE
221,Spy vs. Spy (Intro Version)
221,Spy vs. Spy II - The Island Caper (Intro Version)
221,Videopoly 1
222,Alien Garden
222,Spy vs. Spy III - Arctic Antics (Intro Version)
222,Survival of the Fittest !
222,The Goonies (130 XE)
222,Zumbaja (Full Version)
223,Hot Copter
223,Jaskiniowiec
223,Leaderboard Golf II
223,The Big Bump
223,Touchdown Football
224,Ballon '87
224,Cave Runner
224,Choplifter XE
224,Crystal Castles XE
224,Mission Shark
224,Pooka Pinball
224,Secret Agent: Mission 1
224,The Last Oldie
225,A Day at the Races
225,Adebar
225,Animated Puzzle
225,Battle of Britain
225,Breakout
225,Flapper
225,Millipedes (Designer Software)
225,Powerstar
225,PQR I
225,Saucer
225,Sector 10
225,Snakes and Ladders
225,Supereversion
225,"The Wall (Hiassoft, new levels)"
226,Bandit Boulder Dash 14
226,Bandit Boulder Dash 19
226,Bandit Boulder Dash 20
226,Bandit Boulder Dash 21
226,Bandit Boulder Dash 22
226,Bandit Boulder Dash 23
226,Bandit Boulder Dash 24
226,Los Angeles 1984 Games
227,Bandit Boulder Dash 25
227,Bandit Boulder Dash 26
227,Bandit Boulder Dash 27
227,Bandit Boulder Dash 28
227,Bandit Boulder Dash 29
227,Bandit Boulder Dash 30
227,Bandit Boulder Dash 31
227,Bandit Boulder Dash 32
227,Electric Starfish
227,Skirmish
227,Snakes Alive
228,Alienbusters (Blackfire !)
228,Awesome Hall
228,Beehive
228,Bobie
228,Boulder Dash (Chaos Software)
228,Boulder Dash (Iron Soft)
228,Castle Hassle
228,Dig Dug (5200)
228,Fruits
228,Krazy Mazes
228,Mazerunner
228,Sharp Shooter
228,Stellar
229,Debility
229,Debility II
229,Parodya
229,Professional Killers II
229,VU 5259
230,Kolony CS
230,Masox
230,Pohadkova Zeme
230,Test Baby
230,Zahada Tajemneho Domu
231,Hysteria
231,K-Ball2 Pinball
231,K-Ball2 Pinball (Color Version)
231,Tajemstvi Zlutych Skal
231,The Atari Jail
231,The Atari Pinball
232,Double Decker
232,He is Risen
232,Sex Ball 88
232,Stardate 4000
232,Stardust
232,Test Girl
233,Polygons !
233,Sharpie
233,Strategi
233,The Way=Jesus
233,TNT
233,Wace
234,Cloak of Death
234,Fluid-Kha
234,Harvey Wallbanger
234,Mind Buster
234,Quest for the Maltese Chicken
234,The Flinstone's Adventures
234,Z-Force
235,Drone Dusters (Targ)
235,Flappy
235,Frog
235,Gem (Multi-Joy)
235,Joe
235,Labyrinths of Kamerra
235,Raidus !
235,Saucer Adventure
235,Spare Tire
236,Othello II
236,Showdown Hockey !
236,Tomahawk (Title Version)
236,Twirlybird
237,B.L.O.U.D.
237,Carnival
237,Colorasaurus
237,Gryzzles
237,Hopper
237,Olde Gold
237,Operation 'Desert Storm'
237,Risky Rescue
237,Senso
237,Skeet Shoot
237,Teddy Bear's Picnic
237,Tron - The Light Cycles
237,Warp Attack
237,Weganoid
237,Werewolf Adventure
238,Pandemonium
238,Panzer Grenadier Scenario #2
238,Panzer Grenadier Scenario #3
238,Panzer Grenadier Scenario #4
238,Panzer Grenadier Scenario #5
238,Straight Jacket
238,Super Rover
238,Tech
238,The Island
239,Canuck Pinball
239,Fireball !
239,Merry Christmas
239,Orb (PCS)
239,Shootout at the OK Galaxy
239,Thunder Island
239,Time Bomb
240,Bombs Away !
240,Face-Up Patience
240,Koung
240,Pole Position X
240,Pole Position X+
240,Przemytnik (Title Version)
240,Super Puzzler
241,"Ardeny 1944 (130 XE for more Music, Title Version)"
241,Bremspunkt
241,Ennumereight
241,Nuclear Adventure or the Northbase
241,Shark
241,Toboggan Run
242,Beta Run
242,Cameleon
242,Laser Chess
242,Lords of Karma
242,The Atlantis Adventure
242,Tunnel Trekker
242,Turbican (Intro Version)
242,Worm
243,Double Bounce
243,Hulk Out
243,Kolo Fortuny
243,Leap Frog !
243,Light Flight
243,Magic Micro Mission 2
243,Shadow Hawk One (Title Version)
244,Arkon
244,Barbarian (130 XE)
244,Closeout !
244,Corsair !
244,Darkstar
244,King of Canadian
244,The Bow of Beura
244,The Breath of Life (part 1)
245,Crazy Ball Version II
245,Demon Attack (Title Version)
245,Dragon Story
245,Exwall
245,Fire Man
245,Full House
245,Robbo A
245,Web Master
246,Keyed-Up !
246,Killer Chess
246,Nibbler (Title Version)
246,Pong
246,Pong !
246,Simon !
246,Time and Magik Part 1 - Lords of Time (Text Only)
246,Time and Magik Part 2 - Red Moon (Text Only)
246,Time and Magik Part 3 - Price of Magik (Text Only)
247,Juno First (Title Version)
247,Myriapod
247,Pellotte
247,Reardoor
247,Reversi II
247,River Rally
247,Robbies Mission
247,Scrids
247,Skiing
247,Star Raiders (Title Version)
247,Word Invaders
247,Zack
248,Geo
248,Minefield
248,Patience !
248,Phoenix I
248,Quattuor Vincet
248,Robbo 20 MB
248,Space Zap
248,Starsquare
248,Tanks
248,The Hyams Adventure
248,The Thinking Man's Video Game
248,Tiny Mite (Germsoft)
248,Turmoil (Title Version)
249,Asteraxis 2K
249,Roulette
250,Admirandus
250,Mr. Robot (Intro Version)
250,Superfly 1K
250,Zone Patrol
251,Adventure at Vandenberg A.F.B.
251,Klondike Solitaire
251,Monster Hunt 2
251,Padajici Baluany
251,Pierwotniaki
251,Silicon Dreams Part 3 - The Worm in Paradise (Text)
251,Typing Tutor
252,Cavelord (deutsch)
252,Gumball (Intro Version)
252,King of the Castle
252,Laser Tennis
252,Operation Whirlwind (Intro Version)
252,Snake Panic
252,Spaceway
253,Blinky
253,Fuse
253,G.F.S. Sorceress
253,Mesta CR
253,Najezdzcy Z Kosmosu
253,Spacemission
253,Super Bunny (Original Version)
254,Asylum (Text Only)
254,Bridge Pro
254,Canfield's
254,Choplifter (monochrom)
254,Frantic Factory
254,Shot'em All
255,Cavelord (french)
255,Cosmic Hero
255,Deep Funk
255,Des Chiffres et des Lettres
255,Galactic Chase (Title Version)
255,Hexxagon XE
255,Joy Ride
255,Mahna-Malysz
255,Star Wars: Return of the Jedi - Death Star Battle (Title)
256,Robbo III
256,Robbo IV
256,Robbo VI
256,Robbo VII
256,Robbo VIII
256,Robbo IX
256,Robbo X
256,Robbo 653924
257,Ballblazer (Intro Version)
257,Parallax
257,Rescue on Fractalus ! (Intro Version)
257,Robbo XI
257,Robbo 76
257,Tac
258,Bunkers
258,"Questprobe 2: Spiderman (Text Only, 16K Version)"
258,Renegade
258,Strip Poker Lindsay
258,Strip Poker Marina
258,Strip Poker Sylvia
259,Spy's Demise (alternate Version)
259,Strip Poker Dominique
259,Strip Poker Earl
259,Strip Poker Ernie
259,The Official Frogger
260,Droga Do Duplandu (320 XE)
260,Maze of Agdagon
260,Mineswepper
261,Beastoids
261,Cywilizacja (Intro Version)
261,Dark Abyss (Title Version)
261,Negaquerg-II
262,Astro Road
262,Draconus II
262,Dyna Blaster
262,Mad's Revenge (The Chaotic Flipper)
262,Operation Wolf II
262,Quickness
263,Basil the Great Mouse Detective (Title Version)
263,Fortress Underground (130 XE)
263,Frantic !
263,Labyrinths
263,One on One
264,Crumble's Crisis
264,Flip and Flop (Title Version)
264,Mental Age (130 XE for extended Version)
264,Whistler's Brother
265,Bristles (Title Version)
265,Der Blitz !
265,Fire Fox
265,Karateka (130 XE)
265,Superwurm
265,The Spy Strikes Back ! (alternate Version)
266,Achtung Panza !
266,Acrobat
266,Ardy the Aardvark (Title Version)
266,Ball-Cracker XL
266,Blaster
266,Blockade
266,Golf Solitaire
266,Grand Prix II
266,Mathematics Action Games - Star Maze
266,Pirate Pond
266,Slingshot (new levels)
266,Space Trap
266,The Math Game
266,The Troglodyte
267,Beef Drop
267,Catch 88
267,C.L. Baker (130 XE)
267,Condensation
267,Cybor-Stien
267,Explorer
267,Fruit Salad
267,Galactic Explorer
267,Galactic Patrol
267,Grabit
267,Skunk
267,The Big Quest !
267,The Door
267,Uncle Henry's Nuclear Waste Dump
267,Wall Ball !
268,Back in Time
268,Brutal Karate
268,Delight Boulder Dash
268,Pyromania
268,Scorch
268,Selective Canfield (130 XE)
268,The Alphabet Factory
269,Castle Crisis
269,Flex
269,Knock-Out
269,Lemmingi (Demo)
269,Mercenary - Die Flucht von Targ
269,Space Bumpers
270,Base Hunter
270,Deneb
270,Genesis (Title Version)
270,Hunt
270,Snap II Plus
270,Trilogy
271,Kindercomp
271,Mercenary - Die Flucht von Targ: Die zweite Stadt
271,Mercenary - Escape from Targ: The Second City
271,Paragon 1.0
271,Strayball II
271,Vier gegen Willi
272,Koffi Yellow Kopter
272,Magnetix
272,Mirax Force (extended Title Version)
272,SOS Saturn (Title Version)
273,Banana
273,Break-Out
273,Gnom Factory
273,Pipeliners XL
273,Smasher
273,Sternhaufen II
273,Viro-Mania
274,Beleagured Castle (130 XE)
274,Berzerk (Kemal Ezcan)
274,Elementy
274,La Belle Lucie (130 XE)
274,Laser Cycle
274,Missile Command+
274,Shamrock (130 XE)
274,Trefoil (130 XE)
274,Winged Samurai
275,Chutes
275,Golf (130 XE)
275,Klondike (130 XE)
275,Las Vegas (130 XE)
275,Literki
275,Match (130 XE)
275,Monte Carlo (130 XE)
275,Monte Carlo II (130 XE)
276,Citadel (130 XE)
276,Double or Quits (130 XE)
276,Eagle Wing (130 XE)
276,Gaps (130 XE)
276,Osmosis (130 XE)
276,Relax
276,Streets and Alleys (130 XE)
277,Alien
277,AMP !
277,Aura Ball
277,Genius
277,HSNX 4
277,Lazy !
277,Marcus Roesner Pinball
277,Meta-Pin
278,Action Pinball
278,Happy Wheeler
278,HSN-X
278,Kay Ball
278,Mike's Pinball
278,Pin 1
278,Pin 3
278,Pin 6
279,High Speed
279,Magic (PCS)
279,New World Pinball
279,Pin II
279,Space Shuttle (PCS)
279,The Gauntlet
279,The Rose
280,Frogger (Parker Brothers)
280,Gumballs
280,Hawk Fire
280,Murderer
280,Pie Hunter
280,Superquerg Chess
280,The Golden Sword
280,The Web
280,Ufo
281,Frogger II - Threee Deep (Title Version)
281,Munchy Madness 2
281,Munchy Madness 3
281,Munchy Madness 4
281,Otello
281,Robbo 96
281,Robbo 97 A
281,Robbo 97 B
281,Robbo 98 A
281,Solitario
282,Darg II
282,Jail Break
282,Master of the Mindfire
282,Reflection
282,Space Conflict
282,Space Conflict II
282,Star Wars: The Empire Strikes Back
282,Zorro (Disk Version)
283,Atomix
283,Avex
283,Blastcom
283,Cyborg Warrior
283,Fatal Game
283,Magnetit 2002
283,Moner
284,Basil the Great Mouse Detective
284,Detonator
284,Duch
284,Johnny the Ghost
284,Starball (130 XE)
284,Strayball
284,Water Ski School 2
285,Angel Azul
285,Aqua Marina
285,Atris
285,A-Zone
285,Bellum
285,Fairy Castle
285,Odwracanka (Arsoft Corporation)
285,PCB Paranoia
285,Superfly 1K+
285,Vigilant
286,Fire
286,Fly - Busters
286,Frontier Galaxy
286,Galactic Cresta
286,Gem Drop
286,Glaggs It !
286,Piper
287,Leggit !
287,Line Kiler
287,Logistik
287,Maszyna Czasu
287,Milligreen
287,Mozaico
287,Mr. Splash
287,Teaser
288,Another Boring Space Invader Game
288,Atari Version Tetris
288,Shit Head in the Space Temple
288,Spite & Malice
288,Spy Hotel
288,Super Ball
288,Supernova
288,Tetris (U.S. Mibusoft)
288,Toque Y Fama
289,Blokers
289,Cities UK
289,Numerki
289,Pajaki II
289,Pingwinek Idzie do Szkoly
289,Quick Invaders
289,Robot Karel
289,Run for the Money (130 XE for Tutorial)
289,Serpent
290,Atarian Attack
290,Balloonacy
290,Bat Pack
290,Blazer II
290,Blockaboo !
290,Bongo
290,Bounder
290,Breakthru'
290,Bunny Busters
290,Colours
290,Escape from Syntron
290,Voyage in Time
291,Combat
291,Conquest of the Crown
291,Jump
291,Jumpin' Spider
291,Kelb
291,Kubert
291,Lawn Mower
291,Let's Frog 3D
291,Raid over Libya
291,Whirlwind
292,Caves of Rigel
292,Digger
292,Dragon's Hideaway
292,Dragons Lair
292,Flip !
292,Flood
292,The Orb of Zarramier
292,Zaxxon's Station
293,Boulder Dash 8
293,Compco Computer Cube
293,Mushroom 1.1
293,Robbo XII
293,Robbo 3 CS
293,Robbo 5
293,Robbo ver. IV
293,Robbo ver. VI
294,Batman
294,Blind
294,Bombay II
294,Bombex
294,Bruce Lee's Return
294,Castle Assault
294,Gem
294,Grateful Dead
294,The Adventures of Charlie Chicken
295,Cavefire III - Dark Caverns
295,Cervi 2
295,Croocked House
295,Diamond Mine (Blue Ribbon Software)
295,Diamond Ride
295,Double Agents
295,Laser Blaster
295,Multi Race
295,Mustak Hunters
295,Tournament Checkers
296,3D-Pac Plus
296,Pingwinek
296,Plantblaster
296,Popeye (PCS)
296,QS Reversi
296,Sheep-Race
296,Videostop
296,Zjadacz
297,Hot Dice
297,Poker Solitaire
297,Smack (R. Curzon)
297,Snap
297,Space Panic
297,Spacerun
297,Squeeeeze !!!
297,Tapper (Casette Version)
297,Track N Field
297,Tri Peaks XE
297,Tron II
298,Battlezone
298,Bons Bond
298,Boulder Dash XI
298,Crazy Eights
298,Cubico
298,Dodge Racer
298,Frisky Tom
298,Galaxy Defender
298,Go Cart
298,Green Fingers
298,Hex War
298,Shooting Gallery
298,Space Combat
299,Liga Polska
299,Looney Tunes Hotel
299,Memorice
299,Monex
299,Nightmare Manor
299,Sileny Zlodej
299,The KGB Kill
299,The Tomb of Death
300,Last of the Dragons
300,Nightraiders (Title Version 2)
300,Nuclear Reactor
300,Pogotron
300,Puzzle Pleasure
300,Reversi !
300,Satarn Saturn
300,Smurf !
300,Sport Goofy
300,Stoneguard
300,Suicider
300,Telespiel
300,Tetrys
300,The Phoenix Game
301,Bandit Boulder Dash 4
301,Bandit Boulder Dash 5
301,Bandit Boulder Dash 6
